Ticker,Timestamp,Price,Pivot,Ext%,Intraday_RVOL,Verdict
FILATEX,12:32:09,Hybrid Alpha (SOVEREIGN_ALPHA_V24),73.33,72.7,0.87,1.82,4.98,⚠️ BREAKOUT EXTENDED,73.33,70.88,75.43,78.15,ATR Estimate,2.9,6.6,0.86,102,7479.66,249.9,14.96,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.8/10,7.0/10,90.7
TITAN,13:39:46,Emerging Leaders (Weekly),4640.5,4640.47,0.0,1.93,0.49,🔥 VALID BREAKOUT,4640.5,4554.62,4769.24,4898.02,ATR Estimate,2.8,5.5,1.5,4,18562.0,343.52,18.56,⚠️ Units capped at 20% concentration limit.,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.9/10,9.8/10,
PREMIERPOL,14:32:44,Hybrid Alpha (SOVEREIGN_ALPHA_V24),77.4,76.8,0.78,1.91,3.53,⚠️ BREAKOUT EXTENDED,77.4,74.88,79.68,82.56,ATR Estimate,2.9,6.7,0.9,198,15325.2,498.96,15.33,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.9/10,7.0/10,92.6
FILATEX,14:43:27,Hybrid Alpha (SOVEREIGN_ALPHA_V24),75.43,75.0,0.57,5.93,5.97,🔥 VALID BREAKOUT,75.43,73.12,77.81,80.62,ATR Estimate,3.2,6.9,1.03,216,16292.88,498.96,16.29,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.9/10,7.0/10,92.3
FILATEX,14:54:11,Hybrid Alpha (SOVEREIGN_ALPHA_V24),75.05,75.0,0.07,2.63,6.17,⚠️ FAKEOUT TRAP (Selling Wick),75.05,73.12,77.81,80.62,ATR Estimate,3.7,7.4,1.43,259,19437.95,499.87,19.44,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.9/10,7.0/10,92.3
SAILIFE,15:02:05,Master Terminal,1295.5,1292.0,0.27,14.97,0.61,🔥 VALID BREAKOUT,1295.5,1255.82,1346.26,1400.53,ATR Estimate,3.9,8.1,1.28,12,15546.0,476.16,15.55,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.7/10,5.4/10,
TORNTPHARM,15:02:24,Emerging Leaders (Weekly),4964.2,4948.06,0.33,39.0,1.31,🔥 VALID BREAKOUT,4964.2,4833.76,5119.51,5290.96,ATR Estimate,3.1,6.6,1.19,3,14892.6,391.32,14.89,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.3/10,9.8/10,
TORNTPHARM,15:03:47,Emerging Leaders (Weekly),4978.0,4948.06,0.61,51.9,1.38,⚠️ BREAKOUT EXTENDED,4978.0,4833.76,5119.51,5290.96,ATR Estimate,2.8,6.3,0.98,3,14934.0,432.72,14.93,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.3/10,9.8/10,
SAILIFE,15:08:41,Master Terminal,1294.8,1292.0,0.22,7.65,0.66,⚠️ FAKEOUT TRAP (Selling Wick),1294.8,1255.82,1346.26,1400.53,ATR Estimate,4.0,8.2,1.32,12,15537.6,467.76,15.54,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.7/10,5.4/10,
TORNTPHARM,15:18:10,Emerging Leaders (Weekly),4971.4,4948.06,0.47,3.55,2.23,⚠️ FAKEOUT TRAP (Selling Wick),4971.4,4833.76,5119.51,5290.96,ATR Estimate,3.0,6.4,1.08,3,14914.2,412.92,14.91,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.3/10,9.8/10,
PREMIERPOL,15:19:25,Hybrid Alpha (SOVEREIGN_ALPHA_V24),78.75,78.6,0.19,3.28,5.4,🔥 VALID BREAKOUT,78.75,76.63,81.55,84.49,ATR Estimate,3.6,7.3,1.32,235,18506.25,498.2,18.51,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.9/10,7.0/10,92.6
EICHERMOT,14:17:58,Master Terminal,7560.0,7557.5,0.03,7.34,0.86,🔥 VALID BREAKOUT,7560.0,7378.39,7826.17,8094.84,ATR Estimate,3.5,7.1,1.47,1,7560.0,181.61,15.12,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.5/10,5.7/10,
MOTHERSON,14:19:24,Master Terminal,145.51,145.41,0.07,2.46,0.69,🔥 VALID BREAKOUT,145.51,141.72,150.95,156.49,ATR Estimate,3.7,7.5,1.44,65,9458.15,246.35,18.92,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.7/10,5.7/10,
EPL,14:19:29,Master Terminal,241.0,240.99,0.0,12.97,0.47,🔥 VALID BREAKOUT,241.0,233.78,251.8,262.61,ATR Estimate,4.5,9.0,1.5,34,8194.0,245.48,16.39,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.0/10,5.3/10,
RECLTD,10:09:46,Master Terminal,361.5,356.25,1.47,2.41,0.83,⚠️ BREAKOUT EXTENDED,361.5,348.84,367.37,378.48,ATR Estimate,1.6,4.7,0.46,19,6868.5,240.54,13.74,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.3/10,5.8/10,
THYROCARE,10:09:52,Master Terminal,551.55,547.0,0.83,4.31,1.33,⚠️ FAKEOUT TRAP (Selling Wick),551.55,523.75,581.87,616.74,ATR Estimate,5.5,11.8,1.09,8,4412.4,222.4,8.82,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.2/10,5.7/10,
ANTHEM,10:39:49,Master Terminal,796.8,796.8,0.0,5.93,1.85,🔥 VALID BREAKOUT,796.8,780.31,821.54,846.28,ATR Estimate,3.1,6.2,1.5,12,9561.6,197.88,19.12,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.6/10,6.2/10,
NAVINFLUOR,10:44:18,Master Terminal,7739.5,7728.5,0.14,2.99,0.66,⚠️ FAKEOUT TRAP (Selling Wick),7739.5,7513.65,8050.78,8373.06,ATR Estimate,4.0,8.2,1.38,1,7739.5,225.85,15.48,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,6.4/10,
ANTHEM,11:13:31,Master Terminal,805.65,800.0,0.71,2.14,1.85,⚠️ BREAKOUT EXTENDED,805.65,783.44,824.84,849.68,ATR Estimate,2.4,5.5,0.86,11,8862.15,244.31,17.72,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.6/10,6.2/10,
NAVINFLUOR,11:14:48,Master Terminal,7804.5,7783.5,0.27,2.09,0.66,🔥 VALID BREAKOUT,7804.5,7567.12,8108.07,8432.64,ATR Estimate,3.9,8.0,1.28,1,7804.5,237.38,15.61,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,6.4/10,
NAVINFLUOR,11:22:20,Master Terminal,7840.5,7783.5,0.73,4.68,0.66,⚠️ BREAKOUT EXTENDED,7840.5,7567.12,8108.07,8432.64,ATR Estimate,3.4,7.6,0.98,0,0,0,0,Position too small for capital/risk combination.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,6.4/10,
THYROCARE,12:33:29,Master Terminal,557.35,555.5,0.33,2.87,1.33,🔥 VALID BREAKOUT,557.35,531.89,590.91,626.33,ATR Estimate,6.0,12.4,1.32,9,5016.15,229.14,10.03,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.2/10,5.7/10,
CIPLA,12:39:15,Master Terminal,1464.7,1454.6,0.69,1.99,0.51,⚠️ BREAKOUT EXTENDED,1464.7,1428.42,1493.87,1533.15,ATR Estimate,2.0,4.7,0.8,6,8788.2,217.68,17.58,,3 Trading Days,Reassess at 12 trading days.,Tier 1 — Ready to Monitor Daily,5.1/10,8.2/10,
VMART,13:02:52,Master Terminal,770.75,766.05,0.61,4.24,0.45,🔥 VALID BREAKOUT,770.75,742.61,801.21,836.37,ATR Estimate,4.0,8.5,1.08,8,6166.0,225.12,12.33,,4–6 Days,Hard review at 12 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.2/10,4.8/10,
IDFCFIRSTB,13:07:06,Master Terminal,82.08,81.8,0.34,2.25,0.53,🔥 VALID BREAKOUT,82.08,80.12,84.32,86.83,ATR Estimate,2.7,5.8,1.14,121,9931.68,237.16,19.86,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,6.1/10,6.6/10,
VMART,13:14:45,Master Terminal,775.9,766.05,1.29,5.45,0.45,⚠️ BREAKOUT EXTENDED,775.9,742.61,801.21,836.37,ATR Estimate,3.3,7.8,0.76,7,5431.3,233.03,10.86,,4–6 Days,Hard review at 12 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.2/10,4.8/10,
RECLTD,13:25:04,Master Terminal,362.5,362.5,0.0,2.77,0.83,🔥 VALID BREAKOUT,362.5,354.96,373.81,385.12,ATR Estimate,3.1,6.2,1.5,27,9787.5,203.58,19.57,⚠️ Units capped at 20% concentration limit.,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.3/10,5.8/10,
BPCL,13:59:02,Master Terminal,319.5,318.2,0.41,3.2,1.0,🔥 VALID BREAKOUT,319.5,310.82,329.27,340.35,ATR Estimate,3.1,6.5,1.13,28,8946.0,243.04,17.89,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.5/10,5.8/10,
SOLARINDS,14:08:05,Master Terminal,19050.0,18997.0,0.28,2.82,0.63,🔥 VALID BREAKOUT,19050.0,18372.0,19934.5,20872.0,ATR Estimate,4.6,9.6,1.3,0,0,0,0,Position too small for capital/risk combination.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.4/10,5.5/10,
SBIN,14:09:15,Master Terminal,1057.7,1057.2,0.05,3.77,0.98,🔥 VALID BREAKOUT,1057.7,1037.64,1086.54,1115.87,ATR Estimate,2.7,5.5,1.44,9,9519.3,180.54,19.04,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,6.5/10,6.9/10,
VMART,14:12:29,Master Terminal,785.55,779.85,0.73,2.26,0.45,⚠️ FAKEOUT TRAP (Selling Wick),785.55,755.99,815.65,851.44,ATR Estimate,3.8,8.4,1.02,8,6284.4,236.48,12.57,,4–6 Days,Hard review at 12 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.2/10,4.8/10,
SBIN,14:13:43,Master Terminal,1062.5,1057.2,0.5,4.3,0.98,⚠️ BREAKOUT EXTENDED,1062.5,1037.64,1086.54,1115.87,ATR Estimate,2.3,5.0,0.97,9,9562.5,223.74,19.12,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,6.5/10,6.9/10,
ULTRACEMCO,14:24:09,Master Terminal,11930.0,11876.0,0.45,15.56,1.25,⚠️ BREAKOUT EXTENDED,11930.0,11668.17,12187.75,12499.49,ATR Estimate,2.2,4.8,0.98,0,0,0,0,Position too small for capital/risk combination.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.3/10,6.5/10,
RECLTD,14:52:15,Master Terminal,363.65,362.6,0.29,2.61,0.83,⚠️ FAKEOUT TRAP (Selling Wick),363.65,355.06,373.91,385.23,ATR Estimate,2.8,5.9,1.19,27,9818.55,231.93,19.64,⚠️ Units capped at 20% concentration limit.,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.3/10,5.8/10,
NESTLEIND,15:24:08,Master Terminal,1451.6,1449.4,0.15,2.13,0.9,🔥 VALID BREAKOUT,1451.6,1420.41,1492.88,1536.36,ATR Estimate,2.8,5.8,1.32,6,8709.6,187.14,17.42,⚠️ Units capped at 20% concentration limit.,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,6.4/10,7.3/10,
NESTLEIND,15:29:57,Master Terminal,1453.2,1449.4,0.26,1.87,0.9,⚠️ FAKEOUT TRAP (Selling Wick),1453.2,1420.41,1492.88,1536.36,ATR Estimate,2.7,5.7,1.21,6,8719.2,196.74,17.44,⚠️ Units capped at 20% concentration limit.,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,6.4/10,7.3/10,
BPCL,10:23:47,Master Terminal,321.35,320.0,0.42,1.91,0.39,🔥 VALID BREAKOUT,321.35,312.58,331.14,342.27,ATR Estimate,3.0,6.5,1.12,28,8997.8,245.56,18.0,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.5/10,5.8/10,
THYROCARE,10:23:58,Master Terminal,565.15,563.0,0.38,4.76,0.26,🔥 VALID BREAKOUT,565.15,539.07,598.89,634.78,ATR Estimate,6.0,12.3,1.29,9,5086.35,234.72,10.17,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.2/10,5.7/10,
BAJAJFINSV,10:29:46,Master Terminal,1892.3,1891.6,0.04,2.48,0.29,🔥 VALID BREAKOUT,1892.3,1844.12,1962.82,2034.04,ATR Estimate,3.7,7.5,1.46,5,9461.5,240.9,18.92,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.3/10,5.7/10,
IDFCFIRSTB,10:42:36,Master Terminal,82.14,81.8,0.42,2.36,0.29,🔥 VALID BREAKOUT,82.14,80.12,84.32,86.83,ATR Estimate,2.7,5.7,1.08,121,9938.94,244.42,19.88,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,6.1/10,6.6/10,
KARURVYSYA,11:04:26,Master Terminal,333.75,333.0,0.23,1.9,6.16,🔥 VALID BREAKOUT,333.75,322.54,348.68,364.37,ATR Estimate,4.5,9.2,1.33,22,7342.5,246.62,14.69,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,5.0/10,
SRF,12:08:53,Master Terminal,2939.1,2929.8,0.32,2.03,0.22,🔥 VALID BREAKOUT,2939.1,2855.68,3040.99,3152.17,ATR Estimate,3.5,7.2,1.22,2,5878.2,166.84,11.76,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.3/10,5.2/10,
DCBBANK,12:29:31,Master Terminal,193.1,192.37,0.38,2.74,0.5,🔥 VALID BREAKOUT,193.1,186.12,201.75,211.13,ATR Estimate,4.5,9.3,1.24,35,6758.5,244.3,13.52,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,4.7/10,
SRF,12:32:55,Master Terminal,2964.4,2944.7,0.67,2.08,0.24,⚠️ BREAKOUT EXTENDED,2964.4,2870.2,3056.45,3168.2,ATR Estimate,3.1,6.9,0.98,2,5928.8,188.4,11.86,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.3/10,5.2/10,
HAPPYFORGE,12:33:06,Cup & Handle Scanner,1635.4,1632.7,0.17,5.27,Bypassed (Mature Base),🔥 VALID BREAKOUT,1635.4,1591.88,1693.93,1755.15,ATR Estimate,3.6,7.3,1.34,5,8177.0,217.6,16.35,,1–3 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,8.9/10,10.0/10,57.4% vs Nifty (6m)
BALRAMCHIN,12:33:54,Cup & Handle Scanner,635.0,618.32,2.7,4.35,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,635.0,602.86,641.51,664.69,ATR Estimate,1.0,4.7,0.2,7,4445.0,224.98,8.89,,1–3 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.3/10,8.5/10,51.7% vs Nifty (6m)
KARURVYSYA,12:38:23,Master Terminal,340.2,334.9,1.58,2.61,9.01,⚠️ BREAKOUT EXTENDED,340.2,324.38,350.67,366.45,ATR Estimate,3.1,7.7,0.66,15,5103.0,237.3,10.21,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,5.0/10,
MANAPPURAM,12:44:29,Cup & Handle Scanner,353.2,347.9,1.52,2.21,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,353.2,339.2,360.95,373.99,ATR Estimate,2.2,5.9,0.55,17,6004.4,238.0,12.01,,1–3 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,7.4/10,8.5/10,16.8% vs Nifty (6m)
AUROPHARMA,13:24:41,Master Terminal,1575.4,1574.2,0.08,2.41,0.08,🔥 VALID BREAKOUT,1575.4,1534.37,1633.94,1693.68,ATR Estimate,3.7,7.5,1.43,6,9452.4,246.18,18.9,,3 Trading Days,Reassess at 12 trading days.,Tier 2 — Institutional Accumulation,6.5/10,6.9/10,
HAL,14:03:33,Master Terminal,4550.0,4515.0,0.78,8.86,0.18,⚠️ BREAKOUT EXTENDED,4550.0,4428.31,4645.03,4775.06,ATR Estimate,2.1,4.9,0.78,2,9100.0,243.38,18.2,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.5/10,7.0/10,
BAJAJFINSV,14:03:36,Master Terminal,1897.8,1893.0,0.25,1.91,0.39,🔥 VALID BREAKOUT,1897.8,1845.49,1964.27,2035.54,ATR Estimate,3.5,7.3,1.27,4,7591.2,209.24,15.18,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.3/10,5.7/10,
BAJAJFINSV,14:33:03,Master Terminal,1899.3,1899.3,0.0,5.16,0.42,⚠️ FAKEOUT TRAP (Selling Wick),1899.3,1851.63,1970.81,2042.32,ATR Estimate,3.8,7.5,1.5,5,9496.5,238.35,18.99,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.3/10,5.7/10,
SHRIPISTON,14:36:11,Cup & Handle Scanner,4428.5,4416.2,0.28,4.13,Bypassed (Mature Base),🔥 VALID BREAKOUT,4428.5,4305.8,4581.81,4747.41,ATR Estimate,3.5,7.2,1.25,2,8857.0,245.4,17.71,,1–3 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,7.9/10,8.5/10,51.4% vs Nifty (6m)
GRASIM,14:38:29,Master Terminal,3170.0,3169.4,0.02,4.15,0.22,🔥 VALID BREAKOUT,3170.0,3109.18,3259.73,3350.06,ATR Estimate,2.8,5.7,1.48,3,9510.0,182.46,19.02,⚠️ Units capped at 20% concentration limit.,3 Trading Days,Reassess at 12 trading days.,Tier 1 — Ready to Monitor Daily,6.0/10,7.2/10,
HAL,14:38:35,Master Terminal,4577.1,4566.6,0.23,1.83,0.24,🔥 VALID BREAKOUT,4577.1,4478.92,4698.12,4829.64,ATR Estimate,2.6,5.5,1.23,2,9154.2,196.36,18.31,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.5/10,7.0/10,
SHRIPISTON,14:38:56,Cup & Handle Scanner,4420.6,4416.2,0.1,4.44,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),4420.6,4305.8,4581.81,4747.41,ATR Estimate,3.6,7.4,1.4,2,8841.2,229.6,17.68,,1–3 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,7.9/10,8.5/10,51.4% vs Nifty (6m)
HEROMOTOCO,14:43:50,Master Terminal,5049.6,5044.0,0.11,1.82,0.21,🔥 VALID BREAKOUT,5049.6,4944.63,5193.05,5342.1,ATR Estimate,2.8,5.8,1.37,1,5049.6,104.97,10.1,⚠️ Units capped at 20% concentration limit.,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,6.1/10,7.8/10,
KTKBANK,15:09:25,Master Terminal,280.95,279.95,0.36,7.37,0.32,🔥 VALID BREAKOUT,280.95,271.75,292.25,304.56,ATR Estimate,4.0,8.4,1.23,27,7585.65,248.4,15.17,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,6.7/10,6.5/10,
GRASIM,15:12:14,Master Terminal,3176.5,3173.4,0.1,2.17,0.26,⚠️ FAKEOUT TRAP (Selling Wick),3176.5,3113.11,3263.84,3354.28,ATR Estimate,2.7,5.6,1.38,3,9529.5,190.17,19.06,,3 Trading Days,Reassess at 12 trading days.,Tier 1 — Ready to Monitor Daily,6.0/10,7.2/10,
KTKBANK,15:17:20,Master Terminal,281.75,279.95,0.64,3.1,0.39,⚠️ FAKEOUT TRAP (Selling Wick),281.75,271.75,292.25,304.56,ATR Estimate,3.7,8.1,1.05,25,7043.75,250.0,14.09,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,6.7/10,6.5/10,
INOXINDIA,15:18:58,Cup & Handle Scanner,2099.0,2099.0,0.0,2.07,0.48,⚠️ FAKEOUT TRAP (Selling Wick),2099.0,2046.53,2177.71,2256.43,ATR Estimate,3.7,7.5,1.5,4,8396.0,209.88,16.79,,3–8 Trading Days,Reassess at 12 trading days.,Tier 2 — Cup & Handle Watch,5.8/10,7.5/10,84.5% vs Nifty (6m)
SHRIPISTON,15:29:01,Cup & Handle Scanner,4502.0,4416.2,1.94,2.22,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,4502.0,4305.8,4581.81,4747.41,ATR Estimate,1.8,5.5,0.41,1,4502.0,196.2,9.0,,1–3 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,7.9/10,8.5/10,51.4% vs Nifty (6m)
BAJAJ-AUTO,12:54:05,Cup & Handle Scanner,10951.5,10908.0,0.4,3.02,Bypassed (Mature Base),🔥 VALID BREAKOUT,10951.5,10635.3,11317.05,11726.1,ATR Estimate,3.3,7.1,1.16,0,0,0,0,Position too small for capital/risk combination.,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,8.5/10,18.4% vs Nifty (6m)
DATAPATTNS,12:58:21,Cup & Handle Scanner,4735.8,4691.9,0.94,1.94,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,4735.8,4574.6,4867.85,5043.79,ATR Estimate,2.8,6.5,0.82,1,4735.8,161.2,9.47,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,5.3/10,8.5/10,76.7% vs Nifty (6m)
YASHO,13:03:31,Cup & Handle Scanner,3250.0,3184.0,2.07,6.02,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,3250.0,3104.4,3303.4,3422.8,ATR Estimate,1.6,5.3,0.37,1,3250.0,145.6,6.5,,1–5 Trading Days,"Up to 6 trading days — high quality, let it run.",Tier 1 — Cup & Handle Confirmed,7.4/10,10.0/10,144.5% vs Nifty (6m)
JKPAPER,13:14:35,Cup & Handle Scanner,394.6,379.6,3.95,4.53,0.91,⚠️ BREAKOUT EXTENDED,394.6,370.11,393.84,408.07,ATR Estimate,-0.2,3.4,-0.03,12,4735.2,293.88,7.89,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,5.8/10,7.0/10,13.3% vs Nifty (6m)
DATAPATTNS,13:14:47,Cup & Handle Scanner,4701.0,4691.9,0.19,1.85,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),4701.0,4574.6,4867.85,5043.79,ATR Estimate,3.5,7.3,1.32,2,9402.0,252.8,15.67,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,5.3/10,8.5/10,76.7% vs Nifty (6m)
STYLAMIND,13:23:38,Cup & Handle Scanner,3695.8,3550.0,4.11,36.64,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,3695.8,3461.25,3683.12,3816.25,ATR Estimate,-0.3,3.3,-0.05,1,3695.8,234.55,6.16,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,8.5/10,62.5% vs Nifty (6m)
HCG,13:24:17,Cup & Handle Scanner,672.75,668.0,0.71,5.53,0.1,⚠️ BREAKOUT EXTENDED,672.75,651.3,693.05,718.1,ATR Estimate,3.0,6.7,0.95,13,8745.75,278.85,14.58,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,5.8/10,7.0/10,7.7% vs Nifty (6m)
GMRP&UI,13:39:43,Cup & Handle Scanner,100.01,99.83,0.18,8.24,0.34,🔥 VALID BREAKOUT,100.01,97.33,103.57,107.32,ATR Estimate,3.6,7.3,1.33,111,11101.11,297.48,18.5,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,5.3/10,7.0/10,-3.1% vs Nifty (6m)
WSTCSTPAPR,13:42:09,Cup & Handle Scanner,540.1,538.4,0.32,2.55,Bypassed (Mature Base),🔥 VALID BREAKOUT,540.1,524.94,558.59,578.78,ATR Estimate,3.4,7.2,1.22,19,10261.9,288.04,17.1,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.3/10,8.5/10,32.7% vs Nifty (6m)
GLAXO,13:51:29,Cup & Handle Scanner,2560.7,2538.6,0.87,23.67,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,2560.7,2475.14,2633.8,2729.0,ATR Estimate,2.9,6.6,0.85,3,7682.1,256.68,12.8,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,5.8/10,8.5/10,14.6% vs Nifty (6m)
GMRP&UI,13:54:37,Cup & Handle Scanner,100.12,99.83,0.29,2.77,0.5,⚠️ FAKEOUT TRAP (Selling Wick),100.12,97.33,103.57,107.32,ATR Estimate,3.4,7.2,1.24,107,10712.84,298.53,17.85,,5–15 Trading Days,Reassess at 20 trading days.,Tier 2 — Cup & Handle Watch,5.3/10,7.0/10,-3.1% vs Nifty (6m)
STYLAMIND,14:27:31,Cup & Handle Scanner,4022.3,3941.1,2.06,1.95,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,4022.3,3842.57,4138.16,4335.21,ATR Estimate,2.9,7.8,0.64,1,4022.3,179.73,6.7,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,6.8/10,8.5/10,62.5% vs Nifty (6m)
EXIDEIND,14:37:24,Cup & Handle Scanner,450.3,449.8,0.11,5.87,Bypassed (Mature Base),🔥 VALID BREAKOUT,450.3,438.55,472.29,494.78,ATR Estimate,4.9,9.9,1.87,25,11257.5,293.75,18.76,,5–15 Trading Days,"Up to 30 trading days — high quality, let it run.",Tier 2 — Cup & Handle Watch,5.8/10,8.5/10,33.5% vs Nifty (6m)
